CommentId,VideoId,Text,IsToxic,text_procesado
UgwGQPbw_8P6dzHCGRh4AaABAg,cT14IbTDW2c,A few warning rounds with a gatling gun will clear the freeway in an instant.,True,warning round gatling gun clear freeway instant
UggGXzt_2290engCoAEC,cT14IbTDW2c,Fucking dumbass attention whores causing more problems.,True,fucking dumbass attention whore causing problem
UghRrNwbr5KBengCoAEC,9pr1oE34bIM,"This video would be more interesting if Stefan were taking his clothes off. He is so sexy! After all this case is really not that hard to understand. Why would a cop who had a good record for 3 years of service shoot a teenager with his hands up? The witness and friend lied which started the protests and a snowball effect then ensued. All you have to do is watch the video in the store and it shows Brown was aggressive. Is it so hard to believe from that evidence that he made a huge error in judgement in fighting a police officer? No, it is not. ",False,video would interesting stefan taking clothes sexy case really hard understand would cop good record year service shoot teenager hand witness friend lied started protest snowball effect ensued watch video store show brown aggressive hard believe evidence made huge error judgement fighting police officer
UgiaCs0lyI-CGXgCoAEC,9pr1oE34bIM,"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",False,state cop cop shooting state problem right anarchocapitalists like steffan agree nonsense
UgyJiThWVO-eQ03ikjt4AaABAg,cT14IbTDW2c,Would’ve been satisfying if someone threw a Molotov in the middle of the group.,True,wouldve satisfying someone threw molotov middle group
UgjDj4EdLYK2DHgCoAEC,04kJtp6pVXI,"Wow, an a-hole that makes a CNN interviewer seem reasonable and balanced....",True,wow ahole make cnn interviewer seem reasonable balanced
UggSA9NX_RN3VXgCoAEC,dG7mZQvaQDk,This is REAL black leadership. Real revolutionary radicalism!,False,real black leadership real revolutionary radicalism
UggdxGw2fbcT0XgCoAEC,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,clearly racist shrill canadian vegatable plant life box ivory snow truly know nothing negro race
UgwZHsXqN6cNgyRhxlV4AaABAg,cT14IbTDW2c,"Just accelerate, if you go fast enough, no one will be able to film your plates in time",True,accelerate go fast enough one able film plate time
UghjQ3K_iYTc2XgCoAEC,#NAME?,For an inanimate object that police car was very resilient to getting completely flipped over and set on fire.,False,inanimate object police car resilient getting completely flipped set fire
UghJiwZHx0DaT3gCoAEC,8HB18hZrhXc,GOD bless the Police.,False,god bless police
UgzjY5FCQAraiLWUyid4AaABAg,cT14IbTDW2c,"I understand the point black lives do matter but blocking off traffic like that like WTH is that gonna do... There is people that need to go places hospitals, family,work ,etc and this to me is just plane stupid",True,understand point black life matter blocking traffic like like wth gonna people need go place hospital familywork etc plane stupid
Ughs3w350i3DvXgCoAEC,04kJtp6pVXI,You all are some dumb as people,True,dumb people
UgjHvr0GmG91F3gCoAEC,9pr1oE34bIM,so i can shoot someone because they run at me? lol?,False,shoot someone run lol
UghSrKWXiIw663gCoAEC,4rCweDxDqdw,"Perhaps you should start teaching blacks that law and education is important, instead of treating them as special snowflakes?",True,perhaps start teaching black law education important instead treating special snowflake
Ugij7I2Fqtdb8HgCoAEC,9pr1oE34bIM,"I believe in those photos the gentle giant and his accomplice are giving gang signs, no? Even if Brown did raise his hands in surrender, maybe he realized he'd blown it, could get in trouble, and by then Officer Wilson's adrenaline was running high and reacted. Officers don't hesitate or they'd lose their lives. Lord knows there's no such thing as a thug that goes to college? Look at all those angelic professional athletes that keep getting arrested. What crap we're being fed. I'm disgusted.",True,believe photo gentle giant accomplice giving gang sign even brown raise hand surrender maybe realized hed blown could get trouble officer wilson adrenaline running high reacted officer dont hesitate theyd lose life lord know there thing thug go college look angelic professional athlete keep getting arrested crap fed im disgusted
UghEDUNBYDPE8XgCoAEC,TZxEyoplYbI,"This isn't really a race issue, this is a police brutality issue. This is not the first time a cop like Darren Wilson wasn't sent to jail for what they did, a group of police officers shot and killed a homeless, white man just because he didn't want to leave the spot he had his home at. They shot him, attacked him with K9s, then shot bean bags at him long after he was dead. They even had it on camera and they didn't go to jail. There is a problem with our police and if we keep ignoring it then it will only get worse and worse. Don't try to make excuses for a bad police officers' behavior and be thankful to the ones that do their job right.",False,isnt really race issue police brutality issue first time cop like darren wilson wasnt sent jail group police officer shot killed homeless white man didnt want leave spot home shot attacked k shot bean bag long dead even camera didnt go jail problem police keep ignoring get worse worse dont try make excuse bad police officer behavior thankful one job right
Ugi3AdgMRYrQUHgCoAEC,04kJtp6pVXI,Do any of these protestors work for a living??  where do they get the (time) to do all this....,False,protestors work living get time
UggrYrgxQrVjj3gCoAEC,9pr1oE34bIM,@23:00 hear what the guy is saying.. That a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever. So why the fuck does Officer Wilson let this 300 pound guy run 150ft--he's too big to run that fast I can assume? Shouldn't it take about 30-40 ft to tell Brown to freeze or he'll shoot? Bs all the way if you tell me.,True,hear guy saying policeman stated year service officer died weapon one shoot execution style whatever fuck officer wilson let pound guy run fthes big run fast assume shouldnt take ft tell brown freeze hell shoot b way tell
UgimdJUjeexMSXgCoAEC,04kJtp6pVXI,"""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.",True,dont want son death vain let burn bitch stupid fuck destroying livelihood peaceful protest fucking as
UgxVXEtXl4tiCP0shNt4AaABAg,TZxEyoplYbI,The reason why the Rams moved back to Los Angeles in 2016!,False,reason ram moved back los angeles
UgiMG4rmSGTPFHgCoAEC,04kJtp6pVXI,This guy is my hero.,False,guy hero
UggSEHxDKpaEYHgCoAEC,TZxEyoplYbI,"Truth is. That the people need to realize and accept that Michael Browns actions brought him to the situation.
 The Bible says if justice is not served fast, do not put your justice and your own will. 
but people said 
""no justice, no peace""
 it's these words that awakes the Scriptures in my head. Deeply I can say that I cannot speak everything I wish to speak right now for it is too long. And I believe what I would say will come in its right time. ",False,truth people need realize accept michael brown action brought situation bible say justice served fast put justice people said justice peace word awakes scripture head deeply say cannot speak everything wish speak right long believe would say come right time
UggpkQuWQOHRGXgCoAEC,9pr1oE34bIM,"Very interesting, and informative. ",False,interesting informative
Ugi6i7nhkacyRHgCoAEC,bUgKZMSxr3E,Great interviews,False,great interview
UgjJk7DGYGixbXgCoAEC,8HB18hZrhXc,to bad those weapons were not discharged,True,bad weapon discharged
Ugg6J6cjEFf8cXgCoAEC,9pr1oE34bIM,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",False,stefan like standup darren wilson though side event lose integrity give clean chit considering incompetent ferguson police turning
UghswZ7OO7ECzngCoAEC,9pr1oE34bIM,Dude commits 3 felonies including assaulting a police officer before he is shot and killed. Are you serious? This is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,False,dude commits felony including assaulting police officer shot killed serious race riot distract fact cop job case closed justice served street day
Ughd4n_Ov0nWmngCoAEC,cT14IbTDW2c,Run over the mdrfckrs!!!!,True,run mdrfckrs
UgirgdBRGumedHgCoAEC,8HB18hZrhXc,techno party!!!,False,techno party
Ugj6Z_0sLPBlSHgCoAEC,dG7mZQvaQDk,No! Leave it alone! Don't take it down!,False,leave alone dont take
Ugwz4Qt5dHpq1CN3e6x4AaABAg,5vF4si3hoRA,Dirtbags all of them. Including CNN,True,dirtbags including cnn
Ughj2Fv5cGqJX3gCoAEC,cT14IbTDW2c,The protesters look like kids (16-22?)   I wonder if anyone got their license plate numbers?  Pretty wild that a bunch of kids could do that much damage?  Our infrastructure is pathetically weak.,False,protester look like kid wonder anyone got license plate number pretty wild bunch kid could much damage infrastructure pathetically weak
UggIYYD2qSkn73gCoAEC,9pr1oE34bIM,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",False,published aug truth still uncovered know likelyyou cant assume know entire story investigated fed going investigate pd going back year case think going know time go assuming know answer looked microscope misleading people
UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He looks ready to cut heads off he must be a isis sympathizer and I'm going to say maybe 5% care about the issue at hand and other 95% just want to go loot stores and fuck shit up...,True,look ready cut head must isi sympathizer im going say maybe care issue hand want go loot store fuck shit
UgiXm5jxvkdIxHgCoAEC,cT14IbTDW2c,RUN THEM OVER,True,run
UggjBCQOC3WcUXgCoAEC,9pr1oE34bIM,"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",False,look like medium come bogus clam cause division side thing question isnt much dont people see truth government planing medium fueling
UgiJNNlr-YtRP3gCoAEC,bUgKZMSxr3E,Joe rogan is an idiot.,True,joe rogan idiot
UghvLTtHdWllEHgCoAEC,TZxEyoplYbI,put this in a civilians perspective two people get in a fight one gets shot the other goes to jail. but since he is a cop he was protecting him self. Micheal brown was shot 151 feet away from Daren Wilson`s patrol car so there is no way that he couldn't get him self out of that situation he continued the conflict between them two there was no reason to shoot him there where other options like pepper spray or his tazer.,False,put civilian perspective two people get fight one get shot go jail since cop protecting self micheal brown shot foot away daren wilson patrol car way couldnt get self situation continued conflict two reason shoot option like pepper spray tazer
UghVbr3QCu8ckngCoAEC,04kJtp6pVXI,"YEah  You are right 1 white shot a  black all hell break  lose , black shot black no protest maybe if they start doing  protest on black shotting black , you can buy in thier story ,",True,yeah right white shot black hell break lose black shot black protest maybe start protest black shotting black buy thier story
UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to do with him being black. Black people make it a black issue. Bottom line was a grown man robbed a store and ignored police orders. Why do people think its ok to protest on the behalf of a thug who has no respect for the law, yes it is a shame that it came to his death but if he hadnt have been a thief he would still be alive. I hear this bullshit about blacks gotta do what they gotta do, hard streets, from the streets....blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto, ",True,shooting one thing black black people make black issue bottom line grown man robbed store ignored police order people think ok protest behalf thug respect law yes shame came death hadnt thief would still alive hear bullshit black gotta gotta hard street streetsblah blah blah wear hard living like badge honor honor country hey let go steal cigarillo make blunts worsen already ghetto
UggUSnyL5_nnJngCoAEC,9pr1oE34bIM,"You forgot to add to your ""timeline"" that the suspect also assaulted the owner of the store and threatens him!",False,forgot add timeline suspect also assaulted owner store threatens
UgjTdFn9GIs9dngCoAEC,5vF4si3hoRA,"And in this section ladies and gentlemen, you will see black people misbehaving. I wonder what would happen if everyone rioted when court decisions do not go their way.",True,section lady gentleman see black people misbehaving wonder would happen everyone rioted court decision go way
UgySLp6DGLoWk-e1gnN4AaABAg,bUgKZMSxr3E,The show title doesn't belong with the host name.,False,show title doesnt belong host name
UgiWKCAoJJjRsXgCoAEC,9pr1oE34bIM,I can't wait until Jesus comes back so he could take care of all this b s I'm getting so sick and tired of all these racist white people and racist black people damn can we all just get along as a black man I love all white people and black people we have to do away with all this hate in are hearts and try loving each other because all that hate is gonna take us to hell we need to come together because we are all gods children not kkk or black power its just us,False,cant wait jesus come back could take care b im getting sick tired racist white people racist black people damn get along black man love white people black people away hate heart try loving hate gonna take u hell need come together god child kkk black power u
UgyjhPsMlWKlFNmG-h94AaABAg,cT14IbTDW2c,run them over,True,run
UgiAxtQoe6zezHgCoAEC,9pr1oE34bIM,racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views. ,True,racist piece shit reach anything justify murder extremely shameful slant fact order justify racist biased view
Ugio2mAeQzK4z3gCoAEC,9pr1oE34bIM,Wow  common sense in 20014 How refreshing ..... great job Stefan Molyneux,False,wow common sense refreshing great job stefan molyneux
UghY8Jytv5XqC3gCoAEC,04kJtp6pVXI,Lmfao why is this dude taking like that??? -_\ I hear him talking but I don't know what he's saying!  Smh,False,lmfao dude taking like hear talking dont know he saying smh
UghWejVGi6gA43gCoAEC,9pr1oE34bIM,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this. http://www.sltrib.com/sltrib/news/58313255-78/taylor-police-officer-burbank.html.csp",False,well ya go young white man killed nonwhite say black cop medium outcry almost medium anything search
UgiTGy7BpATRg3gCoAEC,5vF4si3hoRA,We need to come togather,False,need come togather
Ugiq0SQkpRsy9HgCoAEC,9pr1oE34bIM,wtf,False,wtf
Ugj5pbZpyIAJUHgCoAEC,9pr1oE34bIM,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING, HE DIDN'T HAD A WEAPON, SO YOU SHUT YOUR ASS WHITE DEVIL. ALL WHITE PEOPLE ARE EVIL.",True,black tired killed nothing didnt weapon shut as white devil white people evil
UggJpB3REqSocXgCoAEC,9pr1oE34bIM,"Stephan Ive been watching you for quite a while and this is my first post,  can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",False,stephan ive watching quite first post truth henry kissinger would interested hearing opinion man ty
UgimajRNYpD17XgCoAEC,4rCweDxDqdw,Bill Cosby caused them,False,bill cosby caused
UgjuWRJ6If9ULngCoAEC,bUgKZMSxr3E,love rogan ... but no tear gas is not again the geneva convention lol .... thats mustard gas which burns your ribs inside and you vomit them out ... sorry just had to say it ,False,love rogan tear gas geneva convention lol thats mustard gas burn rib inside vomit sorry say
UghTxr-iist_7ngCoAEC,04kJtp6pVXI,"""you know what I'm sayin""... wow",False,know im sayin wow
UghkXLn32ypsD3gCoAEC,9pr1oE34bIM,"Stefan Molyneux, please explain how my inquiry about the handling of the subsequent unrest is ""circular language games""? A pretty simple and straightforward question that you seem to be avoiding in a very unnecessarily hostile manner. What is the justification for the heavy-handed militaristic response to looting? Why would officials handling the situation there decide initially to block access to the area by media? I have a family member that lives in that area and he can attest to the unprofessionalism and hostility from the law enforcement that was handling it early on. If I'm incorrect on this info please direct toward some facts regarding this. I still do not understand why you went straight to attacking me. I have respect for your logic...when you're willing to share it. Thank you in advance, hopefully you wont continue to insult me for whatever reason you chose.",False,stefan molyneux please explain inquiry handling subsequent unrest circular language game pretty simple straightforward question seem avoiding unnecessarily hostile manner justification heavyhanded militaristic response looting would official handling situation decide initially block access area medium family member life area attest unprofessionalism hostility law enforcement handling early im incorrect info please direct toward fact regarding still understand went straight attacking respect logicwhen youre willing share thank advance hopefully wont continue insult whatever reason chose
Ugigjv4HQyxatHgCoAEC,TZxEyoplYbI,don't get why the cops are armed for civil war ... machine guns against unarmed  civilians throwing bricks... fuck the united states. the people of america must free themselves from oppression !! ,True,dont get cop armed civil war machine gun unarmed civilian throwing brick fuck united state people america must free oppression
Ugiu2PRygbRe1XgCoAEC,9pr1oE34bIM,Let it not be news,False,let news
UgidxPTMDu9633gCoAEC,9pr1oE34bIM,"I loved your Trayvon Martin video and I love this one too. I wish you could deliver cable news, maybe then people would get the truth.",False,loved trayvon martin video love one wish could deliver cable news maybe people would get truth
UgwC2npAVTV2ntQnbFN4AaABAg,cT14IbTDW2c,Useless people standing in the middle of the road screaming useless shit.,True,useless people standing middle road screaming useless shit
Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don't let the Elite's divide and conquer tactics work on you!!! they want to keep us racially divided so we can never rise up against them ,True,dont let elite divide conquer tactic work want keep u racially divided never rise
UghnBX5IHvqDxHgCoAEC,9pr1oE34bIM,"+Stefan Molyneux 	 	 	 	
Why do you hate Blacks so much? Actually I am not surprised, it's the bloody British in you. You people conquered us, when we did absolutely nothing to you. The more freedom we gain as the decades go on, the more you hate us.

If you weren't so pale, one would wonder if your mother was a Black woman.",True,stefan molyneux hate black much actually surprised bloody british people conquered u absolutely nothing freedom gain decade go hate u werent pale one would wonder mother black woman
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,"When did coming towards the officer is the same thing as charging the officer, if that person is 35 feet away! No other eyewitness is saying that",False,coming towards officer thing charging officer person foot away eyewitness saying
UgiIDbm79QJxW3gCoAEC,bUgKZMSxr3E,Vile cunt,True,vile cunt
UggtH27r-TTcZHgCoAEC,04kJtp6pVXI,"I think ,he kill him",True,think kill
UghWdXOwEJc0eHgCoAEC,04kJtp6pVXI,What a stupid arab. Police shoot to apprehend? Lmao That's not how it works when they are being attacked!,True,stupid arab police shoot apprehend lmao thats work attacked
UgzFhLRYl2-Jw_RjykN4AaABAg,cT14IbTDW2c,It's hilarious seeing these morons get hit by cars,True,hilarious seeing moron get hit car
UghP2ZYNaUgv-XgCoAEC,4rCweDxDqdw,"I do believe that the correct word is caucasian not ""white"". Let's be correct in every regard. Great report though. I love the videos.",False,believe correct word caucasian white let correct every regard great report though love video
UgjvVnP2cOilnngCoAEC,04kJtp6pVXI,"That Arab is rapping 3:14
Go ahead bro....LOL
So getto he is",True,arab rapping go ahead brolol getto
UgjP3NatTbwQvngCoAEC,8HB18hZrhXc,"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",False,wait rioting people standing boredly sidewalk guy gun middle traffic
UgxQlfvkXLc2Ar7dZ_t4AaABAg,dG7mZQvaQDk,"https://youtu.be/qLpGdYVx-DM
Really black people are the most violent?",False,really black people violent
Ugg0vtBhu5PCu3gCoAEC,dG7mZQvaQDk,Huge wisdom here for anyone that has ears to listen.,False,huge wisdom anyone ear listen
Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all know “hands up don’t shoot” is bullshit. Still a tragedy but let’s not keep exploiting this mans death. No good has come from this in anyway shape or form.,True,comment fucking ridiculous seeing video year know hand dont shoot bullshit still tragedy let keep exploiting man death good come anyway shape form
UghSOw-TVatZrHgCoAEC,9pr1oE34bIM,"All of these people talking about this stupid subject. I don't care if your blue, or purple!! My cousin was killed by a drunk African driver and was left there to die. And were did that go, only on local news. And do you see me rioting outside. NO. I'm sorry to Michael's family I truly am. But everyone looses someone but when people get violent about it then what are people so post  to think about those people. ",False,people talking stupid subject dont care blue purple cousin killed drunk african driver left die go local news see rioting outside im sorry michael family truly everyone loos someone people get violent people post think people
UgyDPebKZNOABtNWGa54AaABAg,cT14IbTDW2c,If I ever get in a situation where I can run these assholes over...*I WILL*,True,ever get situation run asshole overi
UgilnAyNgOEiCngCoAEC,9pr1oE34bIM,"Thank you Stefan, well put",False,thank stefan well put
Ugh4DQdAIl3qUXgCoAEC,04kJtp6pVXI,"Hers my statement, I think ali sheep butt fucker masri should take an ak and go fight in syria..",True,statement think ali sheep butt fucker masri take ak go fight syria
UgilSzQ81KO3zngCoAEC,9pr1oE34bIM,Who is going to pay the store owner for the cigars Big Gigantic Mike stole?,False,going pay store owner cigar big gigantic mike stole
UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrels!!!,True,dirty mongrel
Uggq0P2aJlQfangCoAEC,TZxEyoplYbI,didnt he attack a police officer? and steal from a store? what did you expect? ,False,didnt attack police officer steal store expect
UggF1U_TkJzTaXgCoAEC,9pr1oE34bIM,where's a taser gun when you need it???,False,wheres taser gun need
Ugj2qHC0gktMKXgCoAEC,9pr1oE34bIM,"exactly right Stefan , crime and bad decisions creates poverty and poor unattractive areas. criminals don't steal necessities .. it's just to get ""respect"" from their homies. pathetic",True,exactly right stefan crime bad decision creates poverty poor unattractive area criminal dont steal necessity get respect homies pathetic
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,wonder big crater thug brown made street met final shot melon get sew blm truth fact dont shit kitchen get right direction toilet
Ugx5MxIFbn3pC6XPf054AaABAg,cT14IbTDW2c,Should run all those MOTHERFUCKERS  OVER,True,run motherfucker
UgyzusIwl5ZLuxzwqcd4AaABAg,cT14IbTDW2c,"Give me the keys to a county Snowplow,,, I'll get that road open ASAP !",True,give key county snowplow ill get road open asap
UgicaQKABWnGzngCoAEC,9pr1oE34bIM,"When are people of this country going to learn, it isn't the police that is the enemy, it is the MEDIA..they are the ones lighting the so called fire, and stirring the pot...",False,people country going learn isnt police enemy mediathey one lighting called fire stirring pot
Ugj6nZkcYnmMc3gCoAEC,9pr1oE34bIM,"This makes me so damn angry.  All of this over some worthless thug who got himself shot?  The protests, those animals looting and tearing shit up in their own neighborhoods over this?  This is why everyone thinks the black community is fucked up, because it is fucked up.",True,make damn angry worthless thug got shot protest animal looting tearing shit neighborhood everyone think black community fucked fucked
Ugh6Rrla1CUaKHgCoAEC,9pr1oE34bIM,You call yourself a researcher and that you plan is examine the facts yet you mention bullshit rumours. Trayvon martin had iced tea and skittles those were the FACTS. Speculation and victim blaming is what you are actually doing. Stop trying to pretend yo examining the facts ,True,call researcher plan examine fact yet mention bullshit rumour trayvon martin iced tea skittle fact speculation victim blaming actually stop trying pretend yo examining fact
UggyJcZ89cWxUngCoAEC,04kJtp6pVXI,I LIKE TURTLES!,False,like turtle
UgiDRFxEd3lXsHgCoAEC,dG7mZQvaQDk,She spoke what on others want to say....,False,spoke others want say
UgjVBYXVv7PQf3gCoAEC,04kJtp6pVXI,Why the hell are they even interviewing him? This guy's such an idiot.,True,hell even interviewing guy idiot
UghSOLR4JDb4v3gCoAEC,9pr1oE34bIM,awnser to 24:15 question aim for the leg ,False,awnser question aim leg
Ugiz4WMNjROm33gCoAEC,9pr1oE34bIM,"This is a really sad story. Someone is killed for no reason, racial war increases.
The devil must have seen that officer and his victim and some guys who caused
the action. Let's pray for these souls.",False,really sad story someone killed reason racial war increase devil must seen officer victim guy caused action let pray soul
Ughb1qQnc8c0EXgCoAEC,9pr1oE34bIM,deadly force very fine line im not on either side but its brutal out there and theres no winning,False,deadly force fine line im either side brutal there winning
Ugxu5q_q_JeqBMT2pqZ4AaABAg,cT14IbTDW2c,If you are the parent of one of these kids you have failed the one job you had as a parent. Dont raise a cunt.,True,parent one kid failed one job parent dont raise cunt
Ugio01fn0C_zb3gCoAEC,TZxEyoplYbI,"I saw an article about many more cases that went pretty much the same as this one, but why is this particular one making such a big scene.",False,saw article many case went pretty much one particular one making big scene
UgiphX72LCH4DHgCoAEC,04kJtp6pVXI,"This is a genuine failure of leadership by the President of the United States.  This nice town, Ferguson, should have been declared a state of emergency. It should have been put under martial law, federal troops should have stuffed the town, and non-residents should have been pushed out.  Everyone knew there was going to be another riot.  But...what did the President do?  He didn't want to offend the black community. He didn't want anyone else to get shot.  So he just let 'er burn baby burn.  Seems to me, that a real leader could have had it both ways.  Mr. President, sir, you have failed reprehensibly - and I do accuse you.﻿",True,genuine failure leadership president united state nice town ferguson declared state emergency put martial law federal troop stuffed town nonresident pushed everyone knew going another riot butwhat president didnt want offend black community didnt want anyone else get shot let er burn baby burn seems real leader could way mr president sir failed reprehensibly accuse
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,charge armed cop dangerous weapon
UggBE-midsOcxXgCoAEC,dG7mZQvaQDk,Peggy: you are blessed with so much courage & heart!! Thank you for your honesty & passion in this matter! #whatawoman,False,peggy blessed much courage heart thank honesty passion matter whatawoman
UgiMWjxMr-h5s3gCoAEC,dG7mZQvaQDk,"That community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework. She deserves at least that or society has let her down. Maybe Al Sharpton will lead ...
",False,community marching peace hand hand girl killed sitting home homework deserves least society let maybe al sharpton lead
UggWR9u2JPciZngCoAEC,TZxEyoplYbI,"hmm , maybe theres more depth on the subject in the comment section.. nope just a bunch of degenerates.",True,hmm maybe there depth subject comment section nope bunch degenerate
UghbgJ4nLrHdm3gCoAEC,9pr1oE34bIM,"I was for Michael Brown, but after much research, I see (My opinion) that if a man is dangerous enough that he can rob a store without a weapon, he is dangerous and is a criminal anything but a ""gentle giant"" and proof shows Brown attacked Wilson who was a peace officer. From the beginning this was not a race issue, our government through media has created a race issue out of it. This is more of an attack on our Constitutional rights than it is anything.",False,michael brown much research see opinion man dangerous enough rob store without weapon dangerous criminal anything gentle giant proof show brown attacked wilson peace officer beginning race issue government medium created race issue attack constitutional right anything
Uggq-1wdvQ0bXHgCoAEC,TZxEyoplYbI,"0:10 legend has it that he is still yelling ""move""",False,legend still yelling move
UgzazdpeRaudEbFEEtt4AaABAg,TZxEyoplYbI,Why so much hatred from people....,False,much hatred people
Ugjek7V9EALpd3gCoAEC,04kJtp6pVXI,"STFU YOU MUSLIM PIECE OF SHIT!  the cops should have fired ten rounds into his ass.

or better still... lets cut his head off and pour pigs blood down his throat. I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did.",True,stfu muslim piece shit cop fired ten round as better still let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire even black
UgwXBmS_l1k2AHONWTd4AaABAg,dDbRyFIkNII,"Ah... memories.
Btw, you brought the fireworks.",False,ah memory btw brought firework
UgjsJRASPa3OWHgCoAEC,04kJtp6pVXI,What a fucking douche bag,True,fucking douche bag
Ugh1YgMkYS1iingCoAEC,04kJtp6pVXI,CNN mother fuckers....fuck you peace of shit!,True,cnn mother fuckersfuck peace shit
UggtknH4gMWWfXgCoAEC,04kJtp6pVXI,LEGALIZE MARIJUANA! Then problems will stop,False,legalize marijuana problem stop
UginHSF2kYVug3gCoAEC,9pr1oE34bIM,Ireland v England Riots 1995 (HQ),False,ireland v england riot hq
UggX2vkvXl3xuHgCoAEC,9pr1oE34bIM,The one part that is hard to believe is that the guy ran at the officer after being shot. The only drug I know of that would illicit that type of behavior is PCP. ,False,one part hard believe guy ran officer shot drug know would illicit type behavior pcp
UghVaJ1e2NLNB3gCoAEC,8HB18hZrhXc,Was this in Virginia?,False,virginia
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",True,im cop protester steal destroy thing arent solving shit
Ugg9a6FtoXdxmXgCoAEC,04kJtp6pVXI,here people his facebook is https://www.facebook.com/bassem.masri.520 he has ties with isis and other terrorist groups he is a muslim extremist ,True,people facebook tie isi terrorist group muslim extremist
UggVkCi8HJdrVHgCoAEC,dG7mZQvaQDk,"Wow!...people like me can't say these things she RIGHTLY says, because the ""PC police"" will get offended, tag me as racist, and therefore no truth I might speak is given credence....society as we know it. But her speaking the truth magnifies it like no one else could. Why aren't we elevating people like her to school boards, city councils, mayors, state and national office?",False,wowpeople like cant say thing rightly say pc police get offended tag racist therefore truth might speak given credencesociety know speaking truth magnifies like one else could arent elevating people like school board city council mayor state national office
Ugj0bah1De8xy3gCoAEC,XRuCW80L9mA,this video is so racist,False,video racist
Ugg-mmBHT4T8ongCoAEC,9pr1oE34bIM,His character does not matter he was un-armed and killed while his hands was up!!!!!! Damn you could have arrested him not kill him. What the Fuck you let OJ get away with murder and kill this boy for stealing cigars,False,character matter unarmed killed hand damn could arrested kill fuck let oj get away murder kill boy stealing cigar
Ugyq7vvHf_dWdP8HIAB4AaABAg,dDbRyFIkNII,Stuff like this is one of the reasons why people associate violence and danger with black people.,True,stuff like one reason people associate violence danger black people
Ugj-0RTLVplXZngCoAEC,cT14IbTDW2c,#alllivesmatter,False,alllivesmatter
UgjAHCc0hQVZ33gCoAEC,cT14IbTDW2c,some of us have jobs you fucking losers. Get out of our way,True,u job fucking loser get way
Ughm_dpizWFohHgCoAEC,04kJtp6pVXI,You people are sick! This man is speaking the truth and y'all are just mad. Trying to justify why a young boy who did nothing was shot and killed smh. Y'all are the devil and a disease to this earth! I'll be glad when the sun burns all your asses into extinction and we can have our planet back! Half animal half devil cave beasts!!!,True,people sick man speaking truth yall mad trying justify young boy nothing shot killed smh yall devil disease earth ill glad sun burn ass extinction planet back half animal half devil cave beast
